"Private Key","Clé privée",""
"Proceed through checkout faster","Passer vos commandes plus rapidement",""
"Proceed to Checkout","Commander",""
"Process payments using your own internet merchant account.","Traiter les paiements en utilisant votre propre compte marchand Internet.",""
"Processed","Terminé",""
"Processing","En cours de traitement",""
"Product","Produit",""
"Product %1 doesn't have linked %2 as %3","Le produit %1 n'a pas pu être liée au %2 ainsi qu'au %3",""
"Product Alerts","Alertes du produit",""
"Product Alerts Run Settings","Paramétrage d'exécution des alertes de produit",""
"Product Attribute","Attribut du produit",""
"Product Attributes","Attributs de produit",""
"Product Categories","Catégories du produit",""
"Product Details and Comment","Détails du produit et commentaire",""
"Product EAV","EAV de produit",""
"Product Exception.","Product Exception.",""
"Product Fields Auto-Generation","Produit avec Auto-génération de champs",""
"Product Flat Data","Données fixes de produit",""
"Product Image Placeholders","Emplacements de l'image par défaut des produits",""
"Product Image Watermarks","Filigranes d'images de produits",""
"Product In Websites","Publier dans les sites web",""
"Product Link Block Template","Gabarit de lien produit (bloc)",""
"Product Link Inline Template","Gabarit de lien produit (en ligne)",""
"Product Listing Sort by","Tri des listes de produits",""
"Product Name","Nom du produit",""
"Product Price","Prix du produit",""
"Product Rating","Évaluation du produit",""
"Product Rating:","Note du produit :",""
"Product Review (submitted on %1):","<strong>Avis</strong> (soumis le %1) :",""
"Product Reviews","Avis produit",""
"Product Reviews Report","Rapport des avis produits",""
"Product Stock Options","Options de stock de produits",""
"Product Store Name","Nom du produit dans le magasin",""
"Product Tax Class","Classes de taxe produit",""
"Product Thumbnail Itself","Vignette du produit lui-même",""
"Product URL Suffix","Suffixe d'URL de produit",""
"Product Video","Vidéos des produits",""
"Product View Optimization","Optimisation de vue de produit",""
"Product Views Report","Rapport des produits vus",""
"Product alerts cron warnings","Avertissements pour le CRON (tâche planifiée) des alertes produits",""
"Product already has this option","Le produit a déjà cette option",""
"Product attribute combination","Combinaison d'attributs de produit",""
"Product availability","Disponibilité des produits",""
"Product has been already attached","Le produit a été déjà attaché",""
"Product hasn't group price with such data: customerGroupId = '%1', website = %2, qty = %3","Le produit n'a pas de prix de groupe avec ces données: customerGroupId = '%1', site = %2, quantité = %3",""
"Product is not loaded","Le produit ne c'est pas chargé.",""
"Product is not salable.","Le produit n'est pas achetable.",""
"Product offline","Produit hors ligne",""
"Product online","Produit en ligne",""
"Product online status","Statut visibilité du produit",""
"Product option with id %1 does not exist","L'option de produit avec id %1 n'existe pas",""
"Product type of the product must be 'downloadable'.","Le type du produit doit être ""télachargeable"".",""
"Product with SKU ""%1"" does not exist","Le produit avec la REF ""%1"" d'existe pas.",""
"Product with SKU %1 is not linked to product with SKU %2","Produit avec la REF %1 n'a pas été lié au produit ayant pour REF %2",""
"Product with id ""%1"" does not contain required attribute ""%2"".","Produit avec id ""%1"" ne contient pas l'attribut requis ""%2"".",""
"Product with id ""%1"" does not exist.","Produit avec id ""%1"" n'existe pas.",""
"Product with specified sku: ""%1"" does not contain option: ""%2""","Le produit avec le SKU ""%1"" ne contient pas l'option ""%2""",""
"Product with specified sku: ""%1"" is not a bundle product","Le produit avec le SKU ""%1"" n'est pas un produit packagé",""
"Product with specified sku: %1 is not a bundle product","Le produit avec le SKU %1 n'est pas un produit packagé",""
"Product with specified sku: %1 is not a configurable product","Produit avec Réf spécifique: %1 n'est pas un produit configurable",""
"Product:","Produit :",""
"Product: ""%1"" reviewed by: %2","Produits : ""%1"" avis de : %2",""
"Product: <a href=""%1"" target=""_blank"">%2</a> <br/>","Produit : <a href=""%1"" target=""_blank"">%2</a> <br/>",""
"Products","Produits",""
"Products ""%1"" and %2 have the same set of attribute values.","Produits ""%1"" et %2 ont le même groupe de valeurs d'attributs.",""
"Products Bestsellers Report","Rapport des meilleures ventes",""
"Products Comparison List","Liste de comparaison de produits",""
"Products Grid Template","Template de la grille de produits",""
"Products Information","Informations produits",""
"Products Most Viewed Report","Rapport des produits les plus vus",""
"Products Options","Options pour les produits",""
"Products Ordered","Produits commandés",""
"Products Report","Rapport produits",""
"Products Reviews","Produits commentés",""
"Products in Carts","Produits dans des paniers",""
"Products in Comparison List","Produits dans la liste de comparaison",""
"Products in carts","Produits dans des paniers",""
"Products only","Produits seulement",""
"Products per Page on Grid Allowed Values","Valeurs autorisées pour le nombre de produits par page sur l'affichage en grille",""
"Products per Page on Grid Default Value","Valeur par défaut pour le nombre de produits par page sur l'affichage en grille",""
"Products per Page on List Allowed Values","Valeurs autorisées pour le nombre de produits par page sur l'affichage en liste",""
"Products per Page on List Default Value","Valeur par défaut pour le nombre de produits par page sur l'affichage en liste",""
"Products should be added to package(s)","Les produits devraient être ajoutés au(x) paquet(s)",""
"Products subselection","Sous-sélection de produits",""
"Products will still be shown by direct product URLs.","Les produits seront accessibles directement par leurs URLs.",""
"Profit","Bénéfice",""
"Promo","Promo",""
"Promotion Coupons Usage Report","Rapport d'utilisation des bons de promotion",""
"Promotions","Promotions",""
"Properties","Propriétés",""
"Provided Attribute set non product Attribute set.","Fournir le groupe d'attribut maist pas l'attribut produit.",""
"Provided content must be valid base64 encoded data.","Le contenu fourni doit être une donnée valide encodée en base64.",""
"Provided downloadable link is not related to given product.","Le lien de téléchargement fourni n'est pas relié à ce produit.",""
"Provided downloadable sample is not related to given product.","L'échantillon fourni n'est pas relié à ce produit.",""
"Provided file content must be valid base64 encoded data.","Le fichier fourni doit être une donnée valide encodée en base64.",""
"Provided file name contains forbidden characters.","Le nom de fichier fourni contient des caractères interdits.",""
"Provided form does not exist","Le formulaire fourni n'existe pas",""
"Provided link information is invalid.","Les informations fournis pour le lien sont invalides.",""
"Provided link type ""%1"" does not exist","Type de lien fournis ""%1"" n'existant pas",""
"Provided sample information is invalid.","Les informations fournis pour l'échantillon sont invalides.",""
"Proxy Host","Hôte proxy",""
"Proxy Port","Port de proxy",""
"Public In RSS Feed","Public dans le flux RSS",""
"Public Key","Clé publique",""
"Public content cache lifetime in seconds. If field is empty default value 86400 will be saved.","Durée de vie du cache en secondes des contenus publiques. Si ce champ est vide la valeur par défaut ""86400"" sera utilisée.",""
"Purchase Date","Date d'achat",""
"Purchase Order","Bon de commande",""
"Purchase Order Number","Numéro de bon de commande",""
"Purchase Order Number: %1","Numéro de bon de commande : %1",""
"Purchase Point","Acheté sur (Magasin)",""
"Purchased","Acheté",""
"Purchased From","Acheté sur",""
"Purchased From: %1","Commandé sur : %1",""
"Purchases","Commandes",""
"Qty","Qté",""
"Qty Increments","Incréments de quantités",""
"Qty Invoiced","Qté facturée",""
"Qty Ordered","Qté commandée",""
"Qty Shipped","Qté livrée",""
"Qty Uses Decimals","La quantité utilise des décimales",""
"Qty to Invoice","Qté à facturer",""
"Qty to Refund","Qté à rembourser",""
"Qty to Ship","Qté à expédier",""
"Quantity","Quantité",""
"Quantity in cart","Quantité dans le panier",""
"Quantity was recalculated from %1 to %2","La quantité a été recalculée de %1 à %2",""
"Quantity:","Quantité :",""
"Queue Date Start","Date de démarrage de la file",""
"Queue End","Fin de la file",""
"Queue Information","Informations de file",""
"Queue Newsletter","File d'attente newsletter",""
"Queue Start","Début de la file",""
"Queue Start Date","Date de départ de la file",""
"Queue Subject","Sujet de la file",""
"Quick Checkout","Commande rapide",""
"Quote Lifetime (days)","Durée de vie du panier (en jours)",""
"Quote item id is not received.","L'identifiant de l'article de la commande n'a pas été reçu.",""
"Quote item is not loaded.","L'article n'est pas chargé.",""
"REST and SOAP configurations, generated WSDL file.","Configurations REST et SOAP, fichier WSDL généré.",""
"RSS Feed","Flux RSS",""
"RSS Feeds","Flux RSS",""
"RSS link to %1\'s wishlist","Lien RSS de la liste d\'envie de %1",""
"Range From","Tranche à partir de",""
"Range To","Tranche jusqu'à",""
"Range To should be equal or greater than Range From.","""Tranche jusqu'à"" doit être supérieur ou égal à ""Tranche à partir de"".",""
"Rate","Taux",""
"Rate Percent","Taux",""
"Rating","Évaluation",""
"Rating Information","Informations de l'évaluation",""
"Rating Title","Titre de l'évaluation",""
"Rating Visibility","Visibilité de l'évaluation",""
"Rating isn\'t Available","Les évaluations ne sont pas disponibles",""
"Ratings","Évaluations",""
"Ratings Review Summary","Résumé des avis",""
"Read Details","Lire les détails",""
"Read More","En savoir plus",""
"Ready","Prêt",""
"Reason","Raison",""
"Reauthorization","Réautorisation",""
"Reauthorize","Réautoriser",""
"Rebuild","Reconstruire",""
"Rebuild Catalog Index","Reconstruire l'index du catalogue",""
"Rebuild Catalog product fulltext search index","Reconstruire l'index de recherche sur le texte complet du catalogue produit",""
"Rebuild Customer grid index","Reconstruire la grille index de client",""
